,long,lat,id,num
1,-73.972948,40.7264901,1.0001,17
2,-73.9733478,40.7258909,1.0002,21
3,-73.9740493,40.7261827,1.0003,50
4,-73.9766986,40.7225307,1.0004,87
5,-73.9749736,40.721806,1.0005,55
6,-73.9747873,40.7218993,1.0006,48
7,-73.974778,40.7219522,1.0007,47
8,-73.9747234,40.7221571,1.0008,45
9,-73.9746225,40.7224388,1.0009,43
10,-73.974516,40.7226692,1.001,41
11,-73.9743487,40.7229675,1.0011,36
12,-73.9740636,40.7234337,1.0012,27
13,-73.973624,40.7240968,1.0013,20
14,-73.973478,40.7242927,1.0014,16
15,-73.9731516,40.7247961,1.0015,11
16,-73.9728226,40.7253186,1.0016,9
17,-73.9725916,40.7256795,1.0017,6
18,-73.9722864,40.726211,1.0018,2
19,-73.972948,40.7264901,1.0019,17
20,-73.9729269,40.7389554,1.002,129
21,-73.9726541,40.7388862,1.0021,106
22,-73.972624,40.7378872,1.0022,64
23,-73.97261,40.7372739,1.0023,49
24,-73.9725908,40.73687,1.0024,33
25,-73.9725988,40.7368436,1.0025,32
26,-73.9725643,40.7364542,1.0026,25
27,-73.9728289,40.7365621,1.0027,50
28,-73.9735853,40.736871,1.0028,114
29,-73.9738494,40.7365075,1.0029,156
30,-73.9743193,40.7366964,1.003,263
31,-73.9744358,40.7367485,1.0031,270
32,-73.9741655,40.7371631,1.0032,262
33,-73.9731838,40.7385377,1.0033,147
34,-73.9730518,40.7387506,1.0034,138
35,-73.9729269,40.7389554,1.0035,129
36,-73.9787533,40.7197764,1.0036,90
37,-73.9804399,40.7165102,1.0037,69
38,-73.9765699,40.7153403,1.0038,40
39,-73.9754587,40.71759,1.0039,41
40,-73.9752319,40.7184391,1.004,42
41,-73.9752258,40.7187414,1.0041,45
42,-73.975625,40.7188113,1.0042,51
43,-73.9760493,40.7179303,1.0043,54
44,-73.976783,40.7181449,1.0044,70
45,-73.9763234,40.7189564,1.0045,66
46,-73.9773173,40.7191867,1.0046,76
47,-73.9787533,40.7197764,1.0047,90
48,-73.9797724,40.7140487,1.0048,50
49,-73.9793776,40.7148066,1.0049,61
50,-73.9787782,40.7146436,1.005,57
51,-73.978718,40.7145342,1.0051,53
52,-73.9785711,40.714495,1.0052,50
53,-73.9781611,40.7143692,1.0053,46
54,-73.9781145,40.7143544,1.0054,44
55,-73.9780309,40.7143906,1.0055,46
56,-73.9780188,40.7143932,1.0056,45
57,-73.9779152,40.7143989,1.0057,41
58,-73.9778102,40.7143909,1.0058,38
59,-73.9777082,40.7143738,1.0059,34
60,-73.9771734,40.7142045,1.006,37
61,-73.9780716,40.7124538,1.0061,30
62,-73.9795826,40.7123585,1.0062,38
63,-73.9797671,40.7135693,1.0063,41
64,-73.9797724,40.7140487,1.0064,50
65,-74.0002317,40.714147,1.0075,199
66,-74.0004409,40.7132748,1.0076,151
67,-73.9991078,40.713472,1.0077,174
68,-73.9989389,40.7135411,1.0078,187
69,-74.0002317,40.714147,1.0079,199
70,-73.9936214,40.7564462,1.008,750
71,-73.9935393,40.7565557,1.0081,744
72,-73.993515,40.7565884,1.0082,748
73,-73.9934899,40.7566224,1.0083,747
74,-73.9933716,40.7565722,1.0084,758
75,-73.9933967,40.7565383,1.0085,754
76,-73.9934209,40.7565049,1.0086,752
77,-73.9935027,40.7563955,1.0087,775
78,-73.9935295,40.756407,1.0088,766
79,-73.9935589,40.7564195,1.0089,760
80,-73.9935903,40.756433,1.009,759
81,-73.9936214,40.7564462,1.0091,750
82,-73.9750094,40.7349367,1.0092,154
83,-73.9750749,40.7352333,1.0093,228
84,-73.9750912,40.735293,1.0094,245
85,-73.9751082,40.7354184,1.0095,274
86,-73.9762261,40.7358976,1.0096,280
87,-73.9763227,40.735939,1.0097,282
88,-73.9764244,40.7359825,1.0098,279
89,-73.9785141,40.7368726,1.0099,383
90,-73.9785782,40.7367819,1.01,384
91,-73.9789954,40.7361899,1.0101,346
92,-73.9790238,40.7361505,1.0102,341
93,-73.9793862,40.7356486,1.0103,339
94,-73.9794353,40.7355808,1.0104,338
95,-73.97947,40.7355377,1.0105,341
96,-73.9796173,40.7353522,1.0106,344
97,-73.9798823,40.7350189,1.0107,342
98,-73.9797586,40.7349654,1.0108,333
99,-73.9781763,40.7342807,1.0109,267
100,-73.9777817,40.73411,1.011,260
101,-73.9777036,40.7340765,1.0111,255
102,-73.9776225,40.7340429,1.0112,262
103,-73.9769466,40.7337636,1.0113,233
104,-73.9759022,40.7333319,1.0114,126
105,-73.9754212,40.7331331,1.0115,113
106,-73.9753534,40.733105,1.0116,112
107,-73.9752895,40.7330786,1.0117,110
108,-73.9745883,40.7327886,1.0118,96
109,-73.9744611,40.7327577,1.0119,93
110,-73.9745008,40.7329163,1.012,94
111,-73.9748332,40.7341993,1.0121,119
112,-73.9750094,40.7349367,1.0122,154
113,-73.9757728,40.7287272,1.0123,96
114,-73.9741781,40.7309623,1.0124,85
115,-73.974232,40.7313681,1.0125,86
116,-73.9745646,40.7325102,1.0126,96
117,-73.9797843,40.7347175,1.0127,327
118,-73.9821693,40.731432,1.0128,383
119,-73.9757728,40.7287272,1.0129,96
120,-73.9991993,40.7088658,1.0239,61
121,-74.0008969,40.7102285,1.024,93
122,-74.0004834,40.7107905,1.0241,92
123,-73.9995661,40.7116843,1.0242,118
124,-73.9971037,40.7119312,1.0243,151
125,-73.9969698,40.7114132,1.0244,134
126,-73.9983362,40.7112021,1.0245,132
127,-73.9984109,40.7111773,1.0246,128
128,-73.9984582,40.7111455,1.0247,123
129,-73.9984928,40.7110986,1.0248,122
130,-73.9984855,40.7109674,1.0249,120
131,-73.9981923,40.7099125,1.025,99
132,-73.9966313,40.710139,1.0251,91
133,-73.9964072,40.7093161,1.0252,73
134,-73.9964291,40.7092954,1.0253,73
135,-73.9991993,40.7088658,1.0254,61
136,-73.9894231,40.772867,1.0255,324
137,-73.9885712,40.7740331,1.0256,301
138,-73.9869383,40.773349,1.0257,264
139,-73.9864941,40.7739571,1.0258,223
140,-73.9854819,40.773533,1.0259,272
141,-73.9867669,40.7717737,1.026,353
142,-73.9873074,40.7720002,1.0261,360
143,-73.9870546,40.7723463,1.0262,350
144,-73.9886476,40.7730137,1.0263,338
145,-73.9889114,40.7726526,1.0264,343
146,-73.9894231,40.772867,1.0265,324
147,-73.9963714,40.7102848,1.0266,87
148,-73.9966449,40.7113085,1.0267,120
149,-73.9943482,40.7115129,1.0268,53
150,-73.994222,40.7106303,1.0269,45
151,-73.9963714,40.7102848,1.027,87
152,-73.9895686,40.7113678,1.0271,53
153,-73.9897575,40.7126017,1.0272,88
154,-73.9852195,40.7130009,1.0273,47
155,-73.9850306,40.7117669,1.0274,25
156,-73.9895686,40.7113678,1.0275,53
157,-73.9838052,40.7131459,1.0276,36
158,-73.9828601,40.7132598,1.0277,29
159,-73.982959,40.7139821,1.0278,34
160,-73.9821879,40.714072,1.0279,42
161,-73.9820969,40.7133407,1.028,34
162,-73.9800605,40.7135835,1.0281,40
163,-73.9799012,40.7123068,1.0282,37
164,-73.9807762,40.7122377,1.0283,34
165,-73.9806932,40.7115663,1.0284,28
166,-73.9835442,40.7113774,1.0285,29
167,-73.9838052,40.7131459,1.0286,36
168,-73.9773637,40.74226,1.0345,588
169,-73.9754186,40.7414657,1.0346,556
170,-73.9744785,40.7428095,1.0347,566
171,-73.9742936,40.7430738,1.0348,581
172,-73.9762132,40.7438766,1.0349,841
173,-73.9773637,40.74226,1.035,588
174,-74.0098362,40.73594,1.0351,206
175,-74.0102453,40.7313571,1.0352,135
176,-74.0089806,40.7312211,1.0353,290
177,-74.0086926,40.7325527,1.0354,326
178,-74.008438,40.7354372,1.0355,496
179,-74.0083795,40.7361456,1.0356,560
180,-74.0098362,40.73594,1.0357,206
181,-73.9984982,40.7501162,1.0358,346
182,-73.9959313,40.7490401,1.0359,838
183,-73.9980707,40.746028,1.036,494
184,-73.9983402,40.7461017,1.0361,468
185,-73.9987997,40.7460682,1.0362,438
186,-73.9990604,40.7460983,1.0363,385
187,-74.000156,40.7465803,1.0364,318
188,-74.0002886,40.7467142,1.0365,330
189,-74.0006155,40.7462557,1.0366,354
190,-74.0011802,40.7464909,1.0367,381
191,-73.9984982,40.7501162,1.0368,346
192,-74.0041784,40.7448206,1.0481,889
193,-74.0050126,40.7436702,1.0482,949
194,-74.0057294,40.7439716,1.0483,964
195,-74.0059051,40.7437344,1.0484,993
196,-74.0056444,40.7436258,1.0485,937
197,-74.0058775,40.7433043,1.0486,972
198,-74.0053714,40.7430937,1.0487,937
199,-74.0055599,40.7428335,1.0488,951
200,-74.0044898,40.7423881,1.0489,897
201,-74.0030628,40.7443562,1.049,767
202,-74.0041784,40.7448206,1.0491,889
203,-74.0035178,40.7475913,1.0492,663
204,-74.003429,40.7475539,1.0493,652
205,-74.0034314,40.7475504,1.0494,653
206,-74.0034158,40.7475438,1.0495,651
207,-74.0034181,40.7475406,1.0496,651
208,-74.0032845,40.7474844,1.0497,637
209,-74.0032821,40.7474876,1.0498,636
210,-74.003263,40.7474796,1.0499,632
211,-74.0032605,40.747483,1.05,631
212,-74.0031716,40.7474456,1.0501,611
213,-74.003069,40.7474025,1.0502,579
214,-74.0030714,40.747399,1.0503,578
215,-74.0030558,40.7473924,1.0504,574
216,-74.0030581,40.7473892,1.0505,576
217,-74.0029318,40.7473361,1.0506,536
218,-74.0029294,40.7473393,1.0507,534
219,-74.0029103,40.7473313,1.0508,532
220,-74.0029078,40.7473347,1.0509,532
221,-74.0028229,40.747299,1.051,506
222,-74.0027243,40.7472576,1.0511,489
223,-74.0027267,40.7472541,1.0512,490
224,-74.0027111,40.7472475,1.0513,484
225,-74.0027134,40.7472443,1.0514,485
226,-74.0025871,40.7471911,1.0515,473
227,-74.0025847,40.7471943,1.0516,472
228,-74.0025656,40.7471863,1.0517,467
229,-74.0025631,40.7471897,1.0518,468
230,-74.0024749,40.7471526,1.0519,460
231,-74.0023738,40.7471101,1.052,453
232,-74.0023762,40.7471066,1.0521,454
233,-74.0023606,40.7471,1.0522,453
234,-74.0023629,40.7470968,1.0523,453
235,-74.0022366,40.7470437,1.0524,454
236,-74.0022342,40.7470469,1.0525,453
237,-74.0022151,40.7470389,1.0526,456
238,-74.0022126,40.7470423,1.0527,456
239,-74.002128,40.7470067,1.0528,452
240,-74.0020392,40.7469695,1.0529,447
241,-74.0020416,40.746966,1.053,447
242,-74.002026,40.7469594,1.0531,451
243,-74.0020283,40.7469562,1.0532,450
244,-74.001902,40.746903,1.0533,443
245,-74.0018996,40.7469062,1.0534,442
246,-74.0018805,40.7468982,1.0535,443
247,-74.001878,40.7469016,1.0536,443
248,-74.0017777,40.7468595,1.0537,436
249,-74.0017881,40.7468454,1.0538,438
250,-74.001395,40.74668,1.0539,382
251,-74.0013566,40.7467324,1.054,375
252,-74.0013124,40.7467927,1.0541,374
253,-74.0012722,40.7468475,1.0542,371
254,-74.0011989,40.7469487,1.0543,359
255,-74.0011497,40.7470169,1.0544,355
256,-74.001052,40.7471516,1.0545,342
257,-74.0014451,40.747317,1.0546,370
258,-74.0014814,40.7472679,1.0547,379
259,-74.0015977,40.7473168,1.0548,396
260,-74.0015954,40.7473199,1.0549,396
261,-74.001611,40.7473265,1.055,396
262,-74.0016085,40.74733,1.0551,395
263,-74.0017349,40.7473832,1.0552,412
264,-74.001737,40.7473803,1.0553,413
265,-74.0017561,40.7473883,1.0554,411
266,-74.0017589,40.7473846,1.0555,412
267,-74.0018307,40.7474148,1.0556,413
268,-74.0019394,40.7474607,1.0557,413
269,-74.0019371,40.7474638,1.0558,414
270,-74.0019528,40.7474704,1.0559,411
271,-74.0019502,40.7474739,1.056,411
272,-74.0020766,40.747527,1.0561,421
273,-74.0020787,40.7475241,1.0562,422
274,-74.0020979,40.7475322,1.0563,426
275,-74.0021006,40.7475284,1.0564,426
276,-74.0021779,40.7475608,1.0565,433
277,-74.0022656,40.7475977,1.0566,437
278,-74.0022633,40.7476008,1.0567,437
279,-74.002279,40.7476074,1.0568,437
280,-74.0022764,40.747611,1.0569,437
281,-74.0024028,40.7476641,1.057,436
282,-74.002405,40.7476612,1.0571,436
283,-74.0024241,40.7476692,1.0572,436
284,-74.0024268,40.7476655,1.0573,436
285,-74.0025257,40.7477071,1.0574,449
286,-74.0026237,40.7477483,1.0575,464
287,-74.0026214,40.7477515,1.0576,465
288,-74.002637,40.7477581,1.0577,466
289,-74.0026345,40.7477616,1.0578,466
290,-74.0027609,40.7478147,1.0579,485
291,-74.002763,40.7478118,1.058,485
292,-74.0027821,40.7478199,1.0581,487
293,-74.0027849,40.7478161,1.0582,487
294,-74.0028724,40.747853,1.0583,497
295,-74.0029681,40.7478932,1.0584,523
296,-74.0029659,40.7478964,1.0585,523
297,-74.0029815,40.747903,1.0586,526
298,-74.002979,40.7479065,1.0587,525
299,-74.0031053,40.7479596,1.0588,561
300,-74.0031075,40.7479567,1.0589,561
301,-74.0031266,40.7479648,1.059,570
302,-74.0031293,40.747961,1.0591,571
303,-74.0032209,40.7479996,1.0592,598
304,-74.003185,40.7480489,1.0593,586
305,-74.0033096,40.7481013,1.0594,607
306,-74.0034378,40.7481553,1.0595,636
307,-74.0035785,40.7482145,1.0596,660
308,-74.0036169,40.748162,1.0597,669
309,-74.0036768,40.7480792,1.0598,682
310,-74.0037263,40.7480114,1.0599,686
311,-74.0037996,40.7479104,1.06,714
312,-74.0038395,40.7478556,1.0601,742
313,-74.0038834,40.7477952,1.0602,770
314,-74.0039215,40.7477428,1.0603,790
315,-74.0037814,40.7476839,1.0604,737
316,-74.0036525,40.7476296,1.0605,708
317,-74.003528,40.7475773,1.0606,666
318,-74.0035178,40.7475913,1.0607,663
319,-73.9851077,40.7752169,1.0608,162
320,-73.9851077,40.7752169,1.0618,162
321,-74.0017865,40.7283198,1.0628,617
322,-74.001311,40.7288832,1.0629,634
323,-74.0011817,40.728823,1.063,621
324,-74.0009113,40.7286117,1.0631,634
325,-74.0007677,40.7285416,1.0632,642
326,-74.0012016,40.7280273,1.0633,632
327,-74.0017865,40.7283198,1.0634,617
328,-73.9810817,40.7191146,1.073,93
329,-73.981974,40.7173028,1.0731,71
330,-73.9804369,40.7168486,1.0732,72
331,-73.979538,40.7186456,1.0733,92
332,-73.9810817,40.7191146,1.0734,93
333,-73.9869004,40.7242766,1.0735,358
334,-73.9870625,40.7240638,1.0736,355
335,-73.9858129,40.7235363,1.0737,298
336,-73.9860581,40.7232037,1.0738,300
337,-73.9857853,40.7230928,1.0739,300
338,-73.985378,40.7236472,1.074,271
339,-73.9869004,40.7242766,1.0741,358
340,-73.9921766,40.7124124,1.0758,74
341,-73.9920157,40.7113186,1.0759,65
342,-73.9919084,40.7109892,1.076,62
343,-73.9910822,40.7111071,1.0761,74
344,-73.9911788,40.7116642,1.0762,79
345,-73.9902883,40.7117374,1.0763,70
346,-73.990181,40.7112291,1.0764,57
347,-73.9898323,40.7112738,1.0765,52
348,-73.9900469,40.7125872,1.0766,96
349,-73.9921766,40.7124124,1.0767,74
350,-73.9878109,40.7239937,1.0768,370
351,-73.9861364,40.7262855,1.0769,350
352,-73.9846822,40.7256753,1.077,278
353,-73.985102,40.7251007,1.0771,272
354,-73.9844983,40.7248474,1.0772,265
355,-73.9848522,40.7243631,1.0773,273
356,-73.9864235,40.7250224,1.0774,361
357,-73.9873243,40.7237895,1.0775,363
358,-73.9878109,40.7239937,1.0776,370
359,-74.0023097,40.7501449,1.084,455
360,-74.003152,40.7489867,1.0841,534
361,-74.0019825,40.7484787,1.0842,389
362,-74.0015909,40.7490233,1.0843,339
363,-74.0008453,40.7490354,1.0844,262
364,-74.0008506,40.7491614,1.0845,263
365,-74.0005663,40.7491817,1.0846,273
366,-74.0005824,40.7494256,1.0847,249
367,-74.001033,40.7496085,1.0848,266
368,-74.0012154,40.7493443,1.0849,276
369,-74.0015587,40.7494825,1.085,347
370,-74.001607,40.7494175,1.0851,353
371,-74.0018004,40.7495054,1.0852,399
372,-74.0017357,40.7495841,1.0853,393
373,-74.0017679,40.7497873,1.0854,400
374,-74.0017036,40.7498848,1.0855,391
375,-74.0023097,40.7501449,1.0856,455
376,-74.0019825,40.7484787,1.0857,389
377,-74.0009204,40.7480276,1.0858,302
378,-74.0005288,40.7485722,1.0859,294
379,-74.0015909,40.7490233,1.086,339
380,-74.0019825,40.7484787,1.0861,389
381,-73.9810817,40.7191146,1.0862,93
382,-73.9818821,40.7193549,1.0863,107
383,-73.9827679,40.7175432,1.0864,96
384,-73.981974,40.7173028,1.0865,71
385,-73.9810817,40.7191146,1.0866,93
386,-73.9803154,40.7384141,1.0867,493
387,-73.9806538,40.737943,1.0868,458
388,-73.9785965,40.7370826,1.0869,387
389,-73.9783708,40.7373955,1.087,387
390,-73.9786854,40.7375398,1.0871,388
391,-73.9787353,40.7374707,1.0872,383
392,-73.9791228,40.737627,1.0873,411
393,-73.9787166,40.7381747,1.0874,424
394,-73.978963,40.7382802,1.0875,435
395,-73.9787501,40.7385869,1.0876,451
396,-73.9793791,40.738847,1.0877,467
397,-73.9798304,40.7382268,1.0878,469
398,-73.9794679,40.738074,1.0879,449
399,-73.9796168,40.7378703,1.088,439
400,-73.9799687,40.7380246,1.0881,463
401,-73.979837,40.7382079,1.0882,470
402,-73.9803154,40.7384141,1.0883,493
403,-73.977548,40.7291126,1.089,122
404,-73.9779664,40.7285496,1.0891,120
405,-73.9773255,40.7282815,1.0892,126
406,-73.9778003,40.7276432,1.0893,127
407,-73.9767435,40.7271859,1.0894,108
408,-73.9760998,40.7280782,1.0895,96
409,-73.9772203,40.7285579,1.0896,123
410,-73.9769848,40.7288768,1.0897,123
411,-73.977548,40.7291126,1.0898,122
412,-73.9768333,40.7223493,1.0994,89
413,-73.9785137,40.7200428,1.0995,88
414,-73.9778698,40.7197719,1.0996,89
415,-73.977465,40.7203179,1.0997,95
416,-73.9765355,40.7199295,1.0998,71
417,-73.976719,40.7194025,1.0999,70
418,-73.9751496,40.7190968,1.1,45
419,-73.9750419,40.7200019,1.1001,49
420,-73.9750465,40.7203041,1.1002,52
421,-73.9750382,40.7204196,1.1003,53
422,-73.9749129,40.7215357,1.1004,51
423,-73.9768333,40.7223493,1.1005,89
424,-74.0008063,40.7159863,1.1093,308
425,-74.0076397,40.7173245,1.1094,497
426,-74.0010047,40.7157302,1.1095,301
427,-73.9865874,40.7420839,1.1096,1350
428,-73.995001,40.7402643,1.1098,908
429,-73.9767949,40.7657784,1.11,1090
430,-73.9827702,40.7555876,1.1101,1537
431,-73.9849044,40.7370424,1.1102,825
432,-73.9969228,40.7447776,1.1104,533
433,-73.957725,40.7609167,1.1105,375
434,-73.9571618,40.7607359,1.1106,372
435,-73.957728,40.7658363,1.1112,418
436,-73.9674784,40.7525836,1.1114,497
437,-73.9997225,40.7137108,1.1115,181
438,-74.0001978,40.7139323,1.1116,184
439,-74.0171149,40.7065469,1.1117,236
440,-73.97209,40.7453885,1.1118,509
441,-73.9768958,40.7340084,1.1119,233
442,-73.9759778,40.7352597,1.112,255
443,-73.9766442,40.7349048,1.1121,230
444,-73.9758965,40.7345961,1.1122,216
445,-73.9746342,40.7317836,1.1123,98
446,-73.977117,40.7614097,1.1124,1916
447,-73.981902,40.7720037,1.1125,1151
448,-73.9809135,40.746707,1.1126,1290
449,-73.9923025,40.7581298,1.1127,872
450,-73.9855406,40.7451357,1.1128,1444
451,-73.9868064,40.7486085,1.1129,1384
452,-73.9929846,40.7588815,1.113,635
453,-73.9945666,40.7597694,1.1131,517
454,-73.9912968,40.7707371,1.1132,233
455,-73.9812711,40.7731589,1.1133,938
456,-73.9870173,40.7607497,1.1134,890
457,-73.9863724,40.7608993,1.1135,950
458,-73.9770289,40.7544527,1.1136,2142
459,-74.0010323,40.7617846,1.1137,282
460,-73.9793785,40.7576682,1.1138,1988
461,-73.9927574,40.7460803,1.1141,1558
462,-73.9910085,40.7295234,1.1458,742
463,-73.9915878,40.7276348,1.1459,606
464,-73.991018,40.727191,1.146,547
465,-73.9909438,40.7250042,1.1461,370
466,-73.993498,40.7304029,1.1462,745
467,-73.9933174,40.7297102,1.1463,735
468,-73.9955472,40.7274417,1.1464,741
469,-73.9876803,40.7316046,1.1465,524
470,-73.9894999,40.7315216,1.1466,778
471,-73.9894216,40.7314887,1.1467,757
472,-73.9893366,40.731454,1.1468,735
473,-73.9892522,40.7314224,1.1469,704
474,-73.9891911,40.731381,1.147,693
475,-73.9892933,40.7322255,1.1471,832
476,-73.995062,40.7308167,1.1472,679
477,-73.9939014,40.7310462,1.1473,728
478,-73.992152,40.7311632,1.1474,847
479,-73.99385,40.7312954,1.1475,726
480,-73.9892634,40.7334136,1.1476,960
481,-73.9957088,40.7221759,1.1477,660
482,-73.9950104,40.7220871,1.1478,553
483,-73.9998609,40.7198083,1.1479,563
484,-73.9915177,40.7230271,1.148,272
485,-73.9799647,40.7434834,1.1481,809
486,-73.9804707,40.7428411,1.1482,842
487,-73.9788923,40.7438999,1.1483,707
488,-73.9803082,40.7448239,1.1484,1005
489,-73.9902483,40.7456799,1.1485,1968
490,-73.9908151,40.7452584,1.1486,1974
491,-73.9923972,40.7443094,1.1487,1566
492,-73.9914825,40.7450008,1.1488,1993
493,-73.9914861,40.7242008,1.1489,323
494,-74.0010655,40.7305658,1.149,603
495,-73.985846,40.7255506,1.1491,330
496,-73.9850824,40.7252278,1.1492,277
497,-73.9856944,40.7248342,1.1493,309
498,-73.9864128,40.725137,1.1494,359
499,-73.9850514,40.7245631,1.1495,274
500,-73.9852847,40.7240464,1.1496,271
501,-73.9868604,40.7245977,1.1497,364
502,-73.9987855,40.734403,1.1498,557
503,-73.9873332,40.7238778,1.1499,368
504,-73.9876412,40.7397365,1.15,1353
505,-73.9801914,40.7420903,1.1501,703
506,-73.9739759,40.7537272,1.1503,2137
507,-73.9866047,40.7332339,1.1504,575
508,-73.9794971,40.7292615,1.1505,192
509,-73.9766996,40.7275784,1.1506,115
510,-73.9768453,40.7273763,1.1507,113
511,-73.9835213,40.7323263,1.1508,413
512,-73.9811721,40.7336389,1.1509,361
513,-74.0036999,40.7218374,1.151,503
514,-74.006048,40.7268352,1.1511,675
515,-74.0095605,40.7256905,1.1512,412
516,-74.0071205,40.7295964,1.1513,583
517,-74.0057001,40.727608,1.1514,682
518,-74.010705,40.7241266,1.1515,332
519,-74.0034078,40.7177983,1.1516,408
520,-73.9768719,40.7283635,1.1517,122
521,-73.9726376,40.7369815,1.1518,37
522,-73.9726714,40.7379383,1.1519,69
523,-73.9726766,40.7386911,1.152,99
524,-73.973919,40.7369634,1.1521,224
525,-73.9752312,40.7297302,1.1522,95
526,-73.9766728,40.7292236,1.1523,121
527,-73.9761059,40.72701,1.1524,87
528,-73.9751984,40.7271738,1.1525,86
529,-73.9760996,40.7263051,1.1526,87
530,-73.9760275,40.7257444,1.1527,80
531,-73.9789249,40.722779,1.1528,133
532,-73.9776682,40.7221265,1.1529,103
533,-73.9802022,40.720969,1.153,108
534,-73.9823616,40.7225128,1.1531,144
535,-73.9809504,40.7224651,1.1532,108
536,-73.9801025,40.723157,1.1533,130
537,-73.980266,40.7228863,1.1534,126
538,-73.9878742,40.7218536,1.1535,331
539,-73.987264,40.7189261,1.1536,270
540,-73.9921727,40.7166467,1.1537,111
541,-73.9878231,40.7167002,1.1538,240
542,-73.9880729,40.7173609,1.1539,275
543,-73.9844509,40.7162194,1.154,94
544,-73.9850812,40.7170345,1.1541,105
545,-73.9844052,40.7157215,1.1542,82
546,-74.0065133,40.7333707,1.1543,559
547,-73.9992386,40.7372076,1.1544,618
548,-74.009664,40.7370328,1.1545,270
549,-74.0090681,40.7385448,1.1546,432
550,-74.0012452,40.7386716,1.1547,497
551,-74.0141538,40.7165989,1.1548,662
552,-74.0145348,40.7180844,1.1549,576
553,-73.9875094,40.7600814,1.1551,897
554,-73.9828588,40.7662338,1.1552,1657
555,-73.971615,40.7616653,1.1553,2374
556,-73.9844208,40.7693784,1.1554,702
557,-73.984081,40.7683943,1.1555,863
558,-73.9799285,40.7185171,1.1556,89
559,-73.9812933,40.7175459,1.1557,70
560,-73.9806499,40.7186526,1.1558,84
561,-73.9821557,40.7178553,1.1559,80
562,-73.9816329,40.7188699,1.156,103
563,-74.0027527,40.7401465,1.1561,571
564,-74.0064285,40.7437347,1.1562,958
565,-74.0050865,40.743718,1.1563,966
566,-74.0007874,40.7411826,1.1564,531
567,-74.0018553,40.7454419,1.1565,500
568,-73.9966608,40.7409044,1.1566,719
569,-73.9925092,40.7419988,1.1567,1389
570,-73.994726,40.746704,1.1568,1087
571,-73.995195,40.7468798,1.1569,912
572,-74.0027685,40.752724,1.157,462
573,-74.0013818,40.748688,1.1571,307
574,-74.0020121,40.7490632,1.1572,399
575,-74.0025744,40.7493017,1.1573,473
576,-74.0008716,40.7484008,1.1574,288
577,-74.0020652,40.7499266,1.1575,422
578,-74.0008293,40.7493605,1.1576,262
579,-73.9979159,40.7504653,1.1577,406
580,-73.9917097,40.7469515,1.1578,1831
581,-73.9859755,40.7340954,1.1579,592
582,-73.9866053,40.7343652,1.158,723
583,-73.9852023,40.7351408,1.1581,614
584,-73.9865835,40.7348875,1.1582,767
585,-73.9838139,40.7346384,1.1583,504
586,-73.9851528,40.7369202,1.1584,780
587,-73.9851741,40.7367118,1.1585,762
588,-73.9859854,40.7356684,1.1586,749
589,-73.9849071,40.7376607,1.1587,872
590,-73.984668,40.7374478,1.1588,843
591,-73.984188,40.7364848,1.1589,688
592,-73.984033,40.7369194,1.159,730
593,-73.9838818,40.7352772,1.1591,527
594,-73.984163,40.7359285,1.1592,562
595,-73.9837116,40.73557,1.1593,515
596,-73.9847011,40.7361477,1.1594,696
597,-73.9818219,40.7369126,1.1595,536
598,-73.983662,40.7377865,1.1596,800
599,-73.9788603,40.737296,1.1597,376
600,-73.982464,40.7389334,1.1598,723
601,-73.9832153,40.7390237,1.1599,819
602,-73.9821249,40.7405775,1.16,899
603,-73.978989,40.7382994,1.1601,434
604,-73.9797725,40.7389663,1.1602,493
605,-73.9815854,40.740119,1.1603,770
606,-73.9814804,40.7402089,1.1604,772
607,-73.9789852,40.7394369,1.1605,497
608,-73.9767025,40.7399235,1.1606,492
609,-73.9766336,40.7407785,1.1607,538
610,-73.9769929,40.7414681,1.1608,544
611,-73.9805796,40.7414512,1.1609,734
612,-73.9806327,40.7406629,1.161,639
613,-73.9795017,40.7400911,1.1611,589
614,-73.9810059,40.7424338,1.1612,914
615,-73.9881356,40.7404462,1.1613,1497
616,-73.9870962,40.740028,1.1614,1280
617,-73.9860525,40.74189,1.1615,1351
618,-73.9886303,40.7407603,1.1616,1565
619,-73.9987304,40.7548778,1.1617,297
620,-73.9909476,40.7441715,1.1618,1886
621,-73.9916194,40.743674,1.1619,1825
622,-73.9837706,40.7445909,1.162,1451
623,-73.9836179,40.7432747,1.1621,1333
624,-73.9837259,40.7440788,1.1622,1432
625,-73.9837889,40.744442,1.1623,1445
626,-73.9859968,40.7446292,1.1624,1451
627,-73.9803766,40.7671706,1.1625,1330
628,-73.9801128,40.7671116,1.1626,1350
629,-73.9805609,40.7672048,1.1627,1381
630,-73.9800234,40.7668068,1.1628,1418
631,-73.9809894,40.767393,1.1629,1542
632,-73.976761,40.7654223,1.163,1200
633,-73.9791589,40.7657909,1.1631,1430
634,-73.9763689,40.764356,1.1632,1423
635,-73.978397,40.7643662,1.1633,1566
636,-73.9760667,40.7630644,1.1634,1689
637,-73.9785417,40.7636032,1.1635,1664
638,-73.9844065,40.7670259,1.1636,836
639,-73.9855235,40.767365,1.1637,627
640,-73.9843856,40.7649327,1.1638,1101
641,-73.984427,40.7679442,1.1639,783
642,-73.9830845,40.7672802,1.164,1507
643,-73.99445,40.7518361,1.1642,1044
